Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158567477, BTCUSDT,2568343082,96975.1,1.343,1739158567455,False
1739158567475, BTCUSDT, 96977.1, 0.324, 22:36:07, True
1739158567534, BTCUSDT,2568343083,96977.1,0.324,1739158567475,True
1739158567530, BTCUSDT, 96977.2, 0.026, 22:36:07, False
1739158567531, BTCUSDT, 96977.1, 3.245, 22:36:07, True
1739158567652, BTCUSDT,2568343085,96977.1,3.245,1739158567531,True
1739158567652, BTCUSDT,2568343086,96977.1,0.994,1739158567648,True
1739158567648, BTCUSDT, 96977.1, 0.994, 22:36:07, True
1739158567648, BTCUSDT, 96976.6, 0.002, 22:36:07, True
1739158567648, BTCUSDT, 96976.4, 0.002, 22:36:07, True
1739158567648, BTCUSDT, 96975.9, 0.002, 22:36:07, True
1739158567666, BTCUSDT, 96975.8, 0.02, 22:36:07, True
1739158567716, BTCUSDT, 96975.9, 0.442, 22:36:07, False
1739158567812, BTCUSDT,2568343091,96975.9,0.442,1739158567716,False
1739158567809, BTCUSDT, 96975.8, 0.409, 22:36:07, True
1739158567929, BTCUSDT,2568343092,96975.8,0.409,1739158567809,True
1739158567925, BTCUSDT, 96975.8, 0.06, 22:36:07, True
1739158568006, BTCUSDT, 96975.9, 0.002, 22:36:08, False
1739158568039, BTCUSDT, 96975.8, 0.002, 22:36:08, True
1739158568091, BTCUSDT, 96975.9, 0.006, 22:36:08, False
1739158568115, BTCUSDT, 96975.8, 0.027, 22:36:08, True
1739158568149, BTCUSDT, 96975.9, 0.01, 22:36:08, False
1739158568229, BTCUSDT,2568343099,96975.8,0.191,1739158568167,True
1739158568167, BTCUSDT, 96975.8, 0.191, 22:36:08, True
1739158568302, BTCUSDT,2568343100,96975.9,0.516,1739158568225,False
1739158568225, BTCUSDT, 96975.9, 0.516, 22:36:08, False
1739158568298, BTCUSDT, 96975.8, 0.007, 22:36:08, True
1739158568355, BTCUSDT, 96975.9, 0.002, 22:36:08, False
1739158568370, BTCUSDT, 96975.8, 0.402, 22:36:08, True
1739158568525, BTCUSDT,2568343103,96975.8,0.402,1739158568370,True
1739158568535, BTCUSDT, 96975.8, 0.083, 22:36:08, True
1739158568591, BTCUSDT, 96975.9, 0.01, 22:36:08, False
1739158568628, BTCUSDT, 96975.8, 0.01, 22:36:08, True
1739158568634, BTCUSDT, 96975.9, 0.045, 22:36:08, False
1739158568680, BTCUSDT, 96975.8, 0.05, 22:36:08, True
1739158568728, BTCUSDT, 96975.9, 0.03, 22:36:08, False
1739158568767, BTCUSDT, 96975.8, 5.32, 22:36:08, True
1739158568776, BTCUSDT,2568343110,96975.8,5.32,1739158568767,True
1739158568771, BTCUSDT, 96975.7, 0.005, 22:36:08, True
1739158568771, BTCUSDT, 96974.9, 0.008, 22:36:08, True
1739158568771, BTCUSDT, 96974.4, 0.04, 22:36:08, True
1739158568783, BTCUSDT,2568343115,96973.3,0.25,1739158568776,True
1739158568776, BTCUSDT, 96973.9, 0.004, 22:36:08, True
1739158568776, BTCUSDT, 96973.3, 0.25, 22:36:08, True
1739158568777, BTCUSDT, 96973.2, 0.002, 22:36:08, True
1739158568810, BTCUSDT, 96971.7, 0.002, 22:36:08, True
1739158568810, BTCUSDT, 96971.1, 0.002, 22:36:08, True
1739158568810, BTCUSDT, 96970.8, 0.002, 22:36:08, True
1739158568810, BTCUSDT, 96969.8, 0.002, 22:36:08, True
1739158568820, BTCUSDT, 96968.9, 0.001, 22:36:08, False
1739158568831, BTCUSDT, 96968.8, 0.002, 22:36:08, True
1739158568831, BTCUSDT, 96968.7, 0.002, 22:36:08, True
1739158568842, BTCUSDT, 96967.9, 0.002, 22:36:08, True
1739158568842, BTCUSDT, 96967.3, 0.002, 22:36:08, True
1739158568842, BTCUSDT, 96966.9, 0.002, 22:36:08, True
1739158568842, BTCUSDT, 96966.0, 0.073, 22:36:08, True
1739158568880, BTCUSDT, 96966.1, 0.002, 22:36:08, False
1739158568880, BTCUSDT, 96966.0, 0.009, 22:36:08, True
1739158568902, BTCUSDT, 96966.1, 0.175, 22:36:08, False
1739158569056, BTCUSDT,2568343130,96966.1,0.175,1739158568902,False
1739158569117, BTCUSDT, 96966.1, 0.002, 22:36:09, False
1739158569224, BTCUSDT, 96966.1, 0.041, 22:36:09, False
1739158569506, BTCUSDT,2568343134,96966.1,0.705,1739158569501,False
1739158569390, BTCUSDT, 96966.1, 0.017, 22:36:09, False
